SYMBOL	chromosome	mu_lof	AF_nfe	AN_nfe	NFE_k
ABCD4	14	2.0306e-06	0.00018552001	111278	20
ABHD12B	14	8.0002e-07	0.01274042626	111156	1416
ABHD4	14	1.4777e-06	0.00011715803999999998	108677	12
AC007956.1	14	1.4252e-07	2.71218e-05	107456	2
AC008372.1	14	4.374399999999999e-09	0.0	113582	0
ACIN1	14	4.6584e-06	4.409097e-05	109447	4
ACOT1	14	3.5296999999999996e-07	1.94537e-05	93736	1
ACOT2	14	5.0207e-07	6.453285e-05	104115	6
ACOT4	14	5.5454e-07	0.00014955617000000001	106141	15
ACOT6	14	2.1965999999999997e-07	2.924547e-05	109062	3
ACTN1	14	3.0925e-06	2.6725300000000003e-05	109818	2
ACTR10	14	1.2387e-06	0.00011228424999999999	104909	11
ACYP1	14	1.7208e-07	8.793060000000001e-06	112652	0
ADAM20	14	0.0	0.0	112430	0
ADAM21	14	8.0705e-07	0.00015990411000000001	112729	18
ADCK1	14	1.4277000000000001e-06	0.00020327735	111539	22
ADCY4	14	2.7569e-06	0.00096130795	107884	103
ADSSL1	14	1.45e-06	0.00039734095	108781	43
AE000662.92	14	1.429e-07	0.0	104670	0
AHNAK2	14	7.009100000000001e-07	5.5223269999999995e-05	108664	6
AHSA1	14	9.9745e-07	0.0	109690	0
AJUBA	14	1.1502e-06	4.863184e-05	108649	5
AK7	14	2.5404e-06	0.00018107637999999998	110717	20
AKAP5	14	5.083800000000001e-07	1.764237e-05	111523	1
AKAP6	14	4.9162000000000005e-06	7.974936e-05	112044	8
AKT1	14	1.4969e-06	1.765285e-05	110249	1
AL049829.1	14	8.495900000000001e-08	0.0	109630	0
AL049840.1	14	0.0	0.0	102049	0
AL133373.1	14	0.0	0.0	94638	0
AL135998.1	14	1.3032999999999998e-08	0.0	111112	0
AL139099.1	14	0.0	0.0	106504	0
AL163636.6	14	4.9125e-08	9.97685e-06	112486	1
AL391152.1	14	0.0	0.0	105874	0
AL627171.1	14	2.5383e-08	0.0	110733	0
AL627171.2	14	0.0	0.0	107592	0
ALDH6A1	14	1.845e-06	0.00013257594	108923	14
ALKBH1	14	1.0088e-06	0.00022931176	111002	25
AMN	14	8.287999999999999e-07	9.295669e-05	97478	9
ANG	14	2.7559e-09	0.0	113487	0
ANGEL1	14	2.1159e-06	0.0013026655099999999	111503	145
ANKRD9	14	1.7046e-07	0.0	81682	0
AP1G2	14	2.6327e-06	0.0019053974600000002	109983	209
AP4S1	14	6.172399999999999e-07	0.00019354694	110338	21
AP5M1	14	1.2484e-06	7.371559e-05	109030	8
APEX1	14	9.0791e-07	8.812401e-05	111297	9
APOPT1	14	5.0898e-07	0.00014085713	110245	15
AREL1	14	2.6445e-06	0.00015924158	110534	17
ARF6	14	1.7863e-07	0.0	110050	0
ARG2	14	1.0911e-06	6.191130999999999e-05	111227	6
ARHGAP5	14	2.5098e-06	0.0	111441	0
ARHGEF40	14	5.2211e-06	0.00014785647	104188	15
ARID4A	14	3.6008e-06	0.0059706972499999995	108807	649
ASB2	14	1.599e-06	0.00036584063999999997	108652	39
ASPG	14	1.4430000000000002e-06	0.00092904729	100235	93
ATG14	14	1.7833000000000001e-06	5.388993e-05	105145	5
ATG2B	14	5.7954e-06	0.00014373458	109513	15
ATL1	14	1.7719e-06	8.80607e-06	110877	0
ATP5S	14	5.1575e-07	1.771683e-05	109210	1
ATP6V1D	14	1.1564e-06	8.811279e-05	110822	9
ATXN3	14	1.3988999999999999e-06	0.00275109815	107128	294
BAG5	14	8.3626e-07	7.925537e-05	110534	8
BATF	14	3.5549e-07	0.0	108072	0
BAZ1A	14	4.8614e-06	6.229064e-05	109026	6
BCL11B	14	1.1018e-06	0.0	99929	0
BCL2L2	14	2.4656999999999996e-07	3.5979600000000004e-05	96665	3
BCL2L2-PABPN1	14	9.9416e-07	5.355985e-05	105084	5
BDKRB1	14	5.8378e-07	0.0032965743800000002	112139	369
BDKRB2	14	4.071e-07	4.0483059999999996e-05	103317	4
BEGAIN	14	1.0211e-06	9.20234e-06	95021	0
BMP4	14	9.3765e-07	0.0	112464	0
BRF1	14	1.6463999999999998e-06	7.081629e-05	109622	7
BRMS1L	14	1.0631999999999998e-06	3.65289e-05	105010	3
BTBD6	14	1.1040000000000001e-06	7.067621999999999e-05	109000	7
BTBD7	14	2.9351e-06	6.750526e-05	110878	7
C14orf1	14	4.988800000000001e-07	1.758365e-05	110663	1
C14orf105	14	9.8591e-07	0.03654927355	111249	4066
C14orf119	14	4.3422e-07	0.00011429618	111174	12
C14orf142	14	1.3903e-07	2.6563590000000004e-05	103662	2
C14orf159	14	1.2286e-06	0.00029459653	110950	32
C14orf164	14	1.0513e-06	0.0	109786	0
C14orf166	14	8.1235e-07	4.66017e-05	108217	5
C14orf166B	14	1.3855000000000001e-06	0.00061125736	103746	63
C14orf177	14	9.8856e-08	1.79009e-05	111994	2
C14orf178	14	9.5423e-08	4.417816e-05	107775	4
C14orf180	14	3.7782e-07	5.290647e-05	105692	5
C14orf182	14	3.3686999999999997e-07	0.00010605621999999999	112251	11
C14orf183	14	4.5866000000000006e-07	0.000389549	103957	40
C14orf2	14	2.2951e-07	0.0	103399	0
C14orf23	14	1.2937999999999998e-07	0.0	111421	0
C14orf28	14	9.482e-07	0.00012293643	107914	13
C14orf37	14	1.2756000000000001e-06	9.696372e-05	111917	10
C14orf39	14	1.5509999999999998e-06	0.00014072116000000002	102676	14
C14orf79	14	7.271600000000001e-07	0.00013382988	110623	14
C14orf80	14	9.0723e-07	0.00010726594	93442	10
C14orf93	14	1.179e-06	4.6328699999999996e-05	108983	5
CALM1	14	4.6978e-07	0.0	105631	0
CATSPERB	14	2.6327999999999996e-06	0.00036072928	108350	39
CBLN3	14	7.313100000000001e-07	0.00011588713999999999	108194	12
CCDC175	14	2.0756e-06	3.3348e-05	86673	2
CCDC176	14	1.3572e-06	0.00019511141	107212	20
CCDC85C	14	7.6321e-07	0.0	82893	0
CCDC88C	14	4.7975e-06	0.00015062895	102772	15
CCNB1IP1	14	9.4244e-07	3.517757e-05	110463	3
CCNK	14	1.4741e-06	8.99685e-06	98193	0
CDC42BPB	14	5.5703e-06	3.5456940000000005e-05	108106	3
CDCA4	14	3.5396000000000003e-07	0.0	110758	0
CDH24	14	2.0071000000000002e-06	0.00019226791	108268	20
