SYMBOL	chromosome	mu_lof	AF_nfe	AN_nfe	NFE_k
AAK1	2	2.2369e-06	8.86211e-06	101344	0
AAMP	2	1.0406999999999998e-06	1.764105e-05	110145	1
ABCA12	2	7.2492e-06	0.0004255907	112672	47
ABCB11	2	3.398e-06	0.00014597938999999998	106974	15
ABCB6	2	2.6374e-06	0.00048314032999999994	110192	53
ABCG5	2	1.7615e-06	0.00033621662000000004	106996	35
ABCG8	2	1.5852e-06	0.00162904693	110940	180
ABHD1	2	1.0538e-06	0.00057437946	111217	63
ABI2	2	1.2975e-06	2.885357e-05	107382	3
AC007040.11	2	3.9625e-07	0.0001106091	107001	11
AC007401.2	2	1.7235e-07	0.0	99780	0
AC011308.1	2	2.6926000000000002e-08	0.0	110222	0
AC011897.1	2	2.5752e-07	0.0	98909	0
AC011997.1	2	2.3511e-07	3.740983e-05	109558	4
AC013449.1	2	0.0	0.0	108240	0
AC013468.1	2	2.2115999999999998e-08	0.0	110826	0
AC016745.1	2	0.0	0.0	113310	0
AC016757.3	2	6.5783e-08	0.0	105911	0
AC017028.1	2	1.4252e-07	0.0	113528	0
AC017104.2	2	1.2095e-07	0.0	111129	0
AC018470.1	2	5.666e-07	0.0	69958	0
AC018867.1	2	2.3157e-08	0.0	101237	0
AC018867.2	2	3.4622000000000004e-08	0.0	103900	0
AC019171.1	2	1.9012999999999997e-07	0.0	61224	0
AC019206.1	2	8.7394e-10	0.0	110283	0
AC079354.2	2	0.0	0.0	87962	0
AC079612.1	2	4.7494e-07	0.0	59640	0
AC104667.3	2	1.3004000000000002e-07	0.0	93050	0
AC110619.2	2	2.6738000000000006e-07	0.0	106986	0
ACADL	2	1.3219e-06	0.00032659592999999997	110154	35
ACKR3	2	4.0556e-07	8.78997e-06	113140	0
ACMSD	2	1.0628e-06	8.033375e-05	111691	8
ACOXL	2	1.5661000000000001e-06	0.00155992997	106993	166
ACP1	2	4.6498e-07	2.649749e-05	110882	2
ACSL3	2	2.0418e-06	7.054531999999999e-05	110179	7
ACTG2	2	8.6506e-07	2.785889e-05	107136	2
ACTR1B	2	1.4244999999999999e-06	6.163115e-05	109737	6
ACTR2	2	1.5512999999999999e-06	8.853789999999999e-06	109350	0
ACTR3	2	1.3349000000000001e-06	0.0	105400	0
ACVR1	2	1.425e-06	1.76419e-05	112571	1
ACVR1C	2	1.5644e-06	0.00024573886000000004	107746	26
ACVR2A	2	1.3746000000000001e-06	0.0	110939	0
ACYP2	2	2.3195e-07	5.3350530000000006e-05	110301	5
ADAM17	2	2.0482e-06	3.520556e-05	108968	3
ADAM23	2	2.6122e-06	4.3977120000000004e-05	111401	4
ADCY3	2	2.9312999999999998e-06	0.00012919311000000002	109939	14
ADD2	2	2.3151e-06	2.905835e-05	109721	3
ADI1	2	3.9999e-07	0.00011559478	107779	12
ADRA2B	2	7.5509e-07	9.816059000000001e-05	108095	10
AFF3	2	3.1112999999999998e-06	1.80881e-05	110627	2
AFTPH	2	1.7268000000000001e-06	1.76146e-05	111930	1
AGAP1	2	3.131e-06	4.432084e-05	110407	4
AGBL5	2	2.8964999999999997e-06	0.00015042191	111278	16
AGFG1	2	1.2772e-06	8.826439999999998e-06	109282	0
AGPS	2	2.0011e-06	8.80824e-06	110515	0
AGXT	2	1.0776e-06	0.00014974204	104314	15
AHSA2	2	2.931e-07	0.00024743702999999997	111503	27
ALK	2	4.062200000000001e-06	0.00015013378999999998	111377	16
ALLC	2	1.25e-06	0.00138239299	107870	149
ALMS1	2	8.1993e-06	0.00075218572	111764	84
ALPI	2	1.3123e-06	0.00030918551	110696	34
ALPP	2	1.4113e-06	0.0001776776	110101	19
ALPPL2	2	9.7786e-07	0.00018657269	107611	20
ALS2	2	5.1047000000000004e-06	0.0007792151700000001	110893	86
ALS2CR11	2	3.0733e-06	0.00079899523	107169	85
ALS2CR12	2	1.3287e-06	0.0002814356	112490	31
AMER3	2	6.5895e-07	0.0	107853	0
AMMECR1L	2	1.3976e-06	0.0	109537	0
ANAPC1	2	3.9534e-06	5.427927e-05	106445	5
ANKAR	2	3.0789999999999997e-06	0.0005459879799999999	107585	58
ANKMY1	2	2.0124e-06	0.0008141471400000001	107529	87
ANKRD23	2	8.8112e-07	0.0002985914	105675	31
ANKRD36	2	4.3325e-06	0.00137027946	91423	125
ANKRD39	2	6.764100000000001e-07	1.776477e-05	107208	1
