SYMBOL	chromosome	mu_lof	AF_nfe	AN_nfe	NFE_k
ABLIM3	5	2.885e-06	0.00015000985	110982	16
AC005609.1	5	1.7647000000000002e-07	2.6889920000000003e-05	110502	2
AC010441.1	5	1.5504000000000002e-07	1.773835e-05	96863	1
AC026407.1	5	8.7534e-08	4.39878e-05	110651	4
AC026703.1	5	0.0	0.0	107348	0
AC112205.1	5	2.1105999999999997e-08	0.0	110760	0
AC136604.1	5	3.3110000000000003e-08	0.0	60216	0
ACOT12	5	1.8837e-06	0.00069670515	111948	77
ACSL6	5	2.1232e-06	0.00011477148000000001	110367	12
ACTBL2	5	8.2402e-07	0.00023825740000000002	113096	26
ADAM19	5	2.9263e-06	0.00023259999	109261	25
ADAMTS12	5	3.6926e-06	0.00032768967	111916	36
ADAMTS16	5	3.335e-06	0.00010691168	108110	11
ADAMTS19	5	3.4403e-06	0.00017031925	107860	18
ADAMTS2	5	2.7545e-06	0.0001673069	107927	18
ADAMTS6	5	3.4306e-06	7.063358e-05	110477	7
ADCY2	5	2.6713e-06	4.440607e-05	109872	4
ADRA1B	5	4.2256e-07	4.1285e-05	106923	4
ADRB2	5	4.6923000000000003e-07	1.758072e-05	111840	1
AFAP1L1	5	2.366e-06	0.00035516795	106944	37
AFF4	5	3.0892e-06	0.0	111061	0
AGGF1	5	2.2133e-06	0.00016796607	109905	18
AGXT2	5	1.6549e-06	0.0161864912	109930	1779
AHRR	5	1.1342e-06	3.616183e-05	105803	3
ALDH7A1	5	2.1607e-06	0.00033035373	110291	36
AMACR	5	6.592399999999999e-07	4.76726e-05	108323	5
ANKDD1B	5	8.004899999999999e-07	0.0	112069	0
ANKH	5	9.1149e-07	1.759093e-05	111118	1
ANKHD1	5	5.9736e-06	9.01047e-06	107197	0
ANKHD1-EIF4EBP3	5	5.9736e-06	9.01047e-06	107197	0
ANKRA2	5	9.3756e-07	0.00015884587	110350	17
ANKRD31	5	2.7161e-06	3.3475e-05	59870	2
ANKRD32	5	2.1694999999999997e-06	0.00018945671999999998	97277	18
ANKRD33B	5	7.904899999999999e-07	0.0	60015	0
ANKRD34B	5	6.2647e-07	7.084670999999999e-05	112086	7
ANKRD55	5	1.5013e-06	0.00013573505	110303	14
ANXA2R	5	0.0	0.0	109657	0
ANXA6	5	1.8615999999999999e-06	6.245537e-05	106593	6
AP3B1	5	3.1183999999999997e-06	7.997833000000001e-05	110965	8
AP3S1	5	3.7002e-07	4.20421e-05	107133	4
APBB3	5	1.4521e-06	0.00017759765	109971	19
APC	5	7.1189e-06	6.174383000000001e-05	112432	6
AQPEP	5	2.0276e-06	0.00021479512000000003	107777	23
ARAP3	5	4.2282e-06	0.00022634353999999998	109846	24
ARHGAP26	5	2.4415000000000003e-06	3.5248249999999996e-05	109875	3
ARHGEF28	5	4.3525e-06	0.0004990434400000001	103718	51
ARHGEF37	5	1.3830000000000001e-06	0.00822914448	110424	908
ARL10	5	5.8725e-07	6.21155e-05	108994	6
ARL15	5	5.169300000000001e-07	5.336858e-05	99462	5
ARRDC3	5	1.253e-06	2.641559e-05	110261	2
ARSB	5	1.3394e-06	0.00016716112000000002	110267	18
ARSI	5	1.2933000000000002e-06	0.00021672812000000002	109507	23
ARSK	5	1.2816e-06	9.978009e-05	110152	10
ATG10	5	8.279700000000001e-07	8.816745e-05	111677	9
ATG12	5	5.1323e-07	0.00027066007000000003	107494	29
ATOX1	5	1.1345999999999998e-07	0.0	104971	0
ATP10B	5	3.3988999999999998e-06	0.00543581174	110645	601
ATP6AP1L	5	5.774300000000001e-07	0.00013300216	110507	14
ATP6V0E1	5	2.1399999999999998e-07	0.0	110147	0
B4GALT7	5	5.6015e-07	8.81244e-06	109128	0
BASP1	5	1.5854000000000002e-07	0.0	99594	0
BDP1	5	6.0099e-06	0.00033224367	107992	35
