SYMBOL	chromosome	mu_lof	AF_nfe	AN_nfe	NFE_k
AADAT	4	9.836399999999998e-07	2.687107e-05	110598	2
AASDH	4	2.2687999999999998e-06	0.00014240575	109788	15
ABCE1	4	2.2074000000000002e-06	8.83783e-06	107343	0
ABCG2	4	2.2175e-06	0.0009617675099999999	111452	107
ABLIM2	4	2.642e-06	7.22516e-05	105695	7
AC079341.1	4	0.0	0.0	108644	0
AC110615.1	4	8.0144e-08	8.83096e-06	111342	0
ACOX3	4	1.8576e-06	0.00043298729000000005	109767	47
ACSL1	4	2.6323e-06	5.3254630000000005e-05	110112	5
ADAD1	4	1.3438e-06	3.55042e-05	109000	3
ADAM29	4	0.0	0.0	111339	0
ADAMTS3	4	3.4277999999999996e-06	0.00019564593999999997	110991	21
ADD1	4	1.8158e-06	0.00022035347000000003	106271	23
ADH1A	4	6.3344e-07	0.00070382595	112450	79
ADH1B	4	6.1651e-07	0.00017609038	112863	19
ADH4	4	5.9711e-07	4.524101e-05	110508	4
ADH5	4	6.9294e-07	0.00013137708999999998	108189	14
ADH6	4	6.520799999999999e-07	0.0006409909999999999	109174	69
ADH7	4	6.203499999999999e-07	8.039746e-05	108178	8
ADRA2C	4	4.5052e-07	3.63557e-05	104187	3
AFAP1	4	1.9442e-06	0.00017982841	107130	19
AFF1	4	2.7125e-06	4.4059049999999996e-05	110650	4
AFM	4	1.4331e-06	0.0004448838	109757	48
AFP	4	1.7794e-06	0.00011527468999999999	111038	12
AGA	4	8.476899999999999e-07	9.691595999999999e-05	110452	10
AGPAT9	4	1.5886000000000001e-06	0.00081978974	110562	90
AIMP1	4	8.0707e-07	0.00012342357	105726	13
ALB	4	1.9061e-06	5.2939969999999996e-05	112225	5
ALPK1	4	2.5789e-06	0.00022099987	111165	24
AMBN	4	9.747799999999998e-07	0.00044039234000000006	110772	48
AMTN	4	4.8463e-07	0.00011538987	111129	12
ANAPC10	4	5.183399999999999e-07	2.655532e-05	110397	2
ANAPC4	4	2.7233999999999996e-06	3.549955e-05	108145	3
ANK2	4	9.4292e-06	1.7600529999999997e-05	111633	1
ANKRD17	4	5.1642e-06	1.770602e-05	108858	1
ANKRD37	4	3.6984000000000003e-07	8.79229e-06	112392	0
ANKRD50	4	3.0929e-06	3.532251e-05	112364	3
ANTXR2	4	1.2365000000000001e-06	6.953136e-05	98604	6
ANXA10	4	1.5858000000000001e-06	0.00026635951	108862	28
ANXA3	4	1.2341e-06	0.00020310387999999998	112091	22
ANXA5	4	1.1693e-06	0.00056489245	109789	62
AP001816.1	4	0.0	0.0	100665	0
AP1AR	4	9.4177e-07	4.4585209999999995e-05	104193	4
APBB2	4	2.2884e-06	0.0005807643	111589	64
ARAP2	4	4.7522e-06	0.00042899565	108391	46
AREG	4	2.3897e-07	0.0	101186	0
AREGB	4	1.8854e-07	0.0	92271	0
ARFIP1	4	8.723399999999999e-07	2.6893959999999998e-05	110127	2
ARHGAP10	4	2.6282e-06	0.00038604187000000005	110299	42
ARHGAP24	4	2.3606e-06	0.00035207672	112030	39
ARHGEF38	4	1.3649e-06	0.00103726564	111105	115
ARL9	4	3.17e-07	0.0	110822	0
ARSJ	4	1.079e-06	0.00011489611999999999	111001	12
ART3	4	1.087e-06	0.00013336311000000002	108033	14
ASB5	4	1.1101e-06	0.0001948694	111230	21
ASIC5	4	1.0172e-06	0.0006278807299999999	108934	68
ATOH1	4	3.6995e-07	0.0	107516	0
ATP10D	4	4.0239e-06	0.00034451295	111474	38
ATP5I	4	1.8986e-07	8.80918e-06	109261	0
ATP8A1	4	4.0388999999999996e-06	0.00012363904	109692	13
BANK1	4	2.3148e-06	0.00021292105	108811	23
BBS12	4	1.2344e-06	0.0002114996	113357	23
BBS7	4	1.7730000000000002e-06	7.919757e-05	111182	8
BDH2	4	6.6538e-07	0.00025686183	110604	28
BEND4	4	1.3298e-06	8.895210000000002e-06	101218	0
BLOC1S4	4	5.1222e-08	0.0	104809	0
BMP2K	4	2.503e-06	8.288257e-05	109635	9
BMP3	4	7.443600000000001e-07	3.552149e-05	107922	3
